,0,1
932,width,3
933,versions,3
934,adding,3
935,sweet-spot,3
936,dedicated,3
937,cost,3
938,whose,3
939,maximum,3
940,caused,3
941,precision,3
942,pedagogical,3
943,suites,3
944,separate,3
945,workflow,3
946,tasks,3
947,directly,3
948,engine,3
949,definition,3
950,state,3
951,dolby,3
952,–,3
953,cd,3
954,foa,3
955,reproductions,3
956,derivation,3
957,according,3
958,manipulate,3
959,m/s-xyz,3
960,expansion,3
961,allowing,3
962,much,3
963,time-frequency,3
964,sessions,3
965,fidelity,3
966,correctly,3
967,knn,3
968,challenge,3
969,directions,3
970,grid,3
971,greater,3
972,22-channel,3
973,category,3
974,contribution,3
975,utilizing,3
976,window,3
977,deviation,3
978,black-box,3
979,therefore,3
980,bilinear,3
981,abnormalities,3
982,center,3
983,mushra,3
984,mechanisms,3
985,breakup,3
986,switching,3
987,amplifier,3
988,noisy,3
989,road,3
990,cabin,3
991,portion,3
992,metronome,3
993,office,3
994,microperforated,3
995,random,3
996,forest,3
997,principal,3
998,uk,2
999,canada,2
1000,always,2
1001,rich,2
1002,course,2
1003,institution,2
1004,reveals,2
1005,following,2
1006,autonomous,2
1007,driving,2
1008,expanded,2
1009,researchers,2
1010,extend,2
1011,absence,2
1012,look,2
1013,contained,2
1014,audio/video,2
1015,stream,2
1016,created,2
1017,subsequently,2
1018,vectors,2
1019,youtube,2
1020,˜,2
1021,generation,2
1022,zones,2
1023,psz,2
1024,transportation,2
1025,8,2
1026,monopole,2
1027,presenting,2
1028,occurs,2
1029,500,2
1030,natural,2
1031,dsp,2
1032,possibilities,2
1033,narrow,2
1034,isobaric,2
1035,reach,2
1036,keeping,2
1037,presentation,2
1038,contain,2
1039,innovative,2
1040,sweep,2
1041,evaluates,2
1042,exponential,2
1043,among,2
1044,standards,2
1045,set-up,2
1046,big,2
1047,necessarily,2
1048,validity,2
1049,transforms,2
1050,internal,2
1051,encoded,2
1052,though,2
1053,hence,2
1054,post-processing,2
1055,stages,2
1056,waveform,2
1057,variability,2
1058,cavity,2
1059,fundamental,2
1060,individualized,2
1061,eq,2
1062,intervals,2
1063,tone,2
1064,affects,2
1065,consonance,2
1066,others,2
1067,exact,2
1068,ratios,2
1069,necessary,2
1070,odd,2
1071,generalized,2
1072,exhibited,2
1073,strong,2
1074,combinations,2
1075,main,2
1076,capturing,2
1077,later,2
1078,soundfield,2
1079,loopback,2
1080,fm,2
1081,oscillator,2
1082,modulate,2
1083,feedback,2
1084,fbam,2
1085,closed-form,2
1086,yielding,2
1087,sampling,2
1088,mathematical,2
1089,integral,2
1090,part,2
1091,performer,2
1092,systematic,2
1093,selection,2
1094,genres,2
1095,equipped,2
1096,enabling,2
1097,follows,2
1098,efforts,2
1099,sequence,2
1100,garageband,2
1101,ios,2
1102,productions,2
1103,short-term,2
1104,bands,2
1105,examine,2
1106,scenario,2
1107,plugins,2
1108,include,2
1109,and/or,2
1110,eighth-order,2
1111,band-pass,2
1112,chambers,2
1113,low-pass,2
1114,desired,2
1115,equations,2
1116,attenuation,2
1117,phones,2
1118,handheld,2
1119,would,2
1120,eventually,2
1121,popularity,2
1122,phone,2
1123,localize,2
1124,interaural,2
1125,introduces,2
1126,modulated,2
1127,multitone,2
1128,mmm,2
1129,sinusoidal,2
1130,crest,2
1131,reduction,2
1132,learning-based,2
1133,consequently,2
1134,frontal,2
1135,correct,2
1136,forward,2
1137,creates,2
1138,spatially,2
1139,thresholds,2
1140,probe,2
1141,22.2,2
1142,expected,2
1143,opposed,2
1144,observations,2
1145,phase,2
1146,venues,2
1147,europe,2
1148,requirement,2
1149,pa,2
1150,potential,2
1151,organizations,2
1152,starting,2
1153,distribution,2
1154,comprises,2
1155,projects,2
1156,reproducing,2
1157,facilitate,2
1158,vq,2
1159,artifacts,2
1160,consists,2
1161,computed,2
1162,peaks,2
1163,partially,2
1164,mixed,2
1165,noticeable,2
1166,professionals,2
1167,units,2
1168,datasets,2
1169,cylindrical,2
1170,radiating,2
1171,cross,2
1172,represented,2
1173,ducts,2
1174,arbitrary,2
1175,section,2
1176,past,2
1177,primarily,2
1178,preferences,2
1179,modified,2
1180,increasingly,2
1181,normal,2
1182,purposes,2
1183,damping,2
1184,eliminate,2
1185,predictive,2
1186,suggesting,2
1187,aimed,2
1188,distance,2
1189,normally,2
1190,addressed,2
1191,develop,2
1192,inaccuracies,2
1193,ever,2
1194,controlling,2
1195,metamaterials,2
1196,artificial,2
1197,structures,2
1198,composed,2
1199,bulk,2
1200,continuous,2
1201,constraints,2
1202,nature,2
1203,talk,2
1204,share,2
1205,already,2
1206,employ,2
1207,extremely,2
1208,scenarios,2
1209,position-dynamic,2
1210,externalization,2
1211,usage,2
1212,inherently,2
1213,ideal,2
1214,increases,2
1215,hardware,2
1216,clear,2
1217,completely,2
1218,solve,2
1219,japanese,2
1220,descriptions,2
1221,reverb,2
1222,reliable,2
1223,elevated,2
1224,ear-level,2
1225,detection,2
1226,identification,2
1227,active,2
1228,paradigms,2
1229,setting,2
1230,specifically,2
1231,communicate,2
1232,instead,2
1233,omnidirectional,2
1234,dummy,2
1235,differ,2
1236,amounts,2
1237,explores,2
1238,consistently,2
1239,qualitative,2
1240,acousticians,2
1241,history,2
1242,electromagnetic,2
1243,vnas,2
1244,measures,2
1245,coefficients,2
1246,heads,2
1247,mm,2
1248,bring,2
1249,social,2
1250,see,2
1251,realistic,2
1252,enables,2
1253,cognitive,2
1254,involved,2
1255,followed,2
1256,discussion,2
1257,winner,2
1258,147th,2
1259,convention,2
1260,award,2
1261,orchestra,2
1262,practice,2
1263,planning,2
1264,conclusion,2
1265,telephone,2
1266,3,2
1267,bwe,2
1268,although,2
1269,enhances,2
1270,fricatives,2
1271,referred,2
1272,making,2
1273,12,2
1274,state-of-the-art,2
1275,upon,2
1276,anova,2
1277,controllers,2
1278,satisfaction,2
1279,forming,2
1280,linearity,2
1281,class,2
1282,excellent,2
1283,young,2
1284,density,2
1285,polymer,2
1286,relative,2
1287,filtered,2
1288,modeled,2
1289,quantified,2
1290,taking,2
1291,direction-dependent,2
1292,calculate,2
1293,database,2
1294,berlin,2
1295,native,2
1296,3dcc,2
1297,six-channel,2
1298,secondary,2
1299,matrixing,2
1300,marketing,2
1301,demand,2
1302,nonlinearities,2
1303,tetra-speaker,2
1304,give,2
1305,expert,2
1306,defined,2
1307,predicting,2
1308,profiling,2
1309,mapping,2
1310,compressors,2
1311,audible,2
1312,decades,2
1313,validated,2
1314,simulate,2
1315,affected,2
1316,chamber,2
1317,illustrate,2
1318,dimension,2
1319,stimulus,2
1320,frequency-domain,2
1321,employed,2
1322,successfully,2
1323,panning,2
1324,simultaneously,2
1325,comprised,2
1326,square,2
1327,solo,2
1328,expressivity,2
1329,performing,2
1330,duo,2
1331,piece,2
1332,100,2
1333,excerpt,2
1334,key,2
1335,r,2
1336,p,2
1337,wearer,2
1338,perceptually,2
1339,bigger,2
1340,last,2
1341,studied,2
1342,transducer,2
1343,assembly,2
1344,honey,2
1345,monitoring,2
1346,extraction,2
1347,consideration,2
1348,focusing,2
1349,time-consuming,2
1350,scales,2
1351,sound-pressure,2
1352,flared,2
1353,straight,2
1354,fact,2
1355,louder,2
1356,16,2
1357,home,2
1358,try,2
1359,stay,2
1360,opportunities,2
1361,invisible,2
1362,another,2
1363,speed,2
1364,select,2
1365,selecting,2
1366,c,2
1367,successful,2
1368,dif,2
1369,culty,2
1370,authors,2
1371,seven,2
1372,analogue,2
1373,degradation,2
1374,includes,2
1375,casualty,2
1376,attenuated,2
1377,completed,2
1378,mouse,2
1379,monophonic,2
1380,burst,2
1381,device,2
1382,stationary,2
1383,listened,2
1384,setups,2
1385,excited,2
1386,mounted,2
1387,circular,2
1388,aids,2
1389,situational,2
1390,constantly,2
1391,unique,2
1392,thereby,2
1393,reducing,2
1394,spl,2
1395,prescribed,2
1396,capacity,2
1397,school,2
1398,functionality,2
1399,generative,2
1400,transformed,2
1401,success,2
1402,discuss,2
1403,renderer,2
1404,facilitates,2
1405,graphical,2
1406,want,2
1407,possible,2
1408,fractional,2
1409,mixtures,2
1410,term,2
1411,experiences,2
1412,atmos,2
1413,supposedly,2
1414,mostly,2
1415,placing,2
1416,bases,2
1417,hi-res,2
1418,esma,2
1419,advanced,2
1420,employs,2
1421,orchestral,2
1422,woodwind,2
1423,brass,2
1424,spread,2
1425,biggest,2
1426,conventionally,2
1427,arise,2
1428,envelopes,2
1429,partials,2
1430,sonic,2
1431,in-between,2
1432,camera,2
1433,respect,2
1434,compatible,2
1435,truly,2
1436,significance,2
1437,path,2
1438,rendered,2
1439,normalization,2
1440,preliminary,2
1441,delivering,2
1442,challenging,2
1443,retrieval,2
1444,baseline,2
1445,guitars,2
1446,stratocaster,2
1447,paul,2
1448,k-nearest,2
1449,svm,2
1450,considering,2
1451,automated,2
1452,distortions,2
1453,rmed,2
1454,heard,2
1455,comments,2
1456,approximating,2
1457,particle,2
1458,swarm,2
1459,generate,2
1460,depth,2
1461,post,2
1462,contribute,2
1463,small-signal,2
1464,determined,2
1465,lossy,2
1466,fields,2
1467,maskee,2
1468,located,2
1469,homemade,2
1470,neumann,2
1471,ku,2
1472,tuning,2
1473,program,2
1474,variables,2
1475,enough,2
1476,working,2
1477,networked,2
1478,synchronized,2
1479,validate,2
1480,box,2
1481,enclosures,2
1482,designer,2
1483,nmf,2
1484,capsules,2
1485,pair,2
1486,understanding,2
1487,coincidence,2
1488,wavelet-based,2
1489,sudden,2
1490,operations,2
1491,windowed,2
1492,showing,2
1493,19,2
1494,warping,2
1495,leads,2
1496,nyquist,2
1497,mastering,2
1498,constant,2
1499,interpolation,2
1500,reduces,2
1501,simplification,2
1502,view,2
1503,automobiles,2
1504,outperforms,2
1505,surround-height,2
1506,cable,2
1507,candidate,2
1508,simulating,2
1509,participant,2
1510,piston,2
1511,excursion,2
1512,published,2
1513,curve,2
1514,interactions,2
1515,exciters,2
1516,bending,2
1517,resonance,2
1518,outlined,2
1519,cancel,2
1520,creative,2
1521,vocals,2
1522,360-degree,2
1523,shape,2
1524,leave,2
1525,recommendation,2
1526,recognition,2
1527,cnn,2
1528,time-delay,2
1529,tdnn,2
1530,introduced,2
1531,hidden,2
1532,enhancement,2
1533,agc,2
1534,vehicle,2
1535,passenger,2
1536,interior,2
1537,cad,2
1538,fea,2
1539,bem,2
1540,scientific,2
1541,programming,2
1542,parametrized,2
1543,positive,2
1544,studios,2
1545,practitioners,2
1546,nonlinearity,2
1547,ray,2
1548,acceleration,2
1549,imprecision,2
1550,screens,2
1551,insulating,2
1552,foil,2
1553,intelligent,2
1554,wavelet,2
1555,morlet,2
1556,tidal,2
1557,lufs,2
1558,platforms,2
1559,rules,2
1560,observation,2
1561,offered,1
1562,tertiary,1
1563,providers,1
1564,usa,1
1565,australia,1
1566,contexts,1
1567,aspect,1
1568,terrain,1
1569,wide,1
1570,diversity,1
1571,seemingly,1
1572,influenced,1
1573,matter,1
1574,business,1
1575,define,1
1576,resurgence,1
1577,acquiring,1
1578,labeling,1
1579,folds,1
1580,clouds,1
1581,trying,1
1582,exploit,1
1583,immediately,1
1584,surfaced,1
1585,inspired,1
1586,distort,1
1587,non-augmented,1
1588,multimedia,1
1589,audio-based,1
1590,classifiers,1
1591,short-,1
1592,long-term,1
1593,movie,1
1594,tv,1
1595,end,1
1596,ml,1
1597,90,1
1598,viz.,1
1599,7,1
1600,compares,1
1601,least-squares,1
1602,domains,1
1603,variations,1
1604,metrics,1
1605,bibliography,1
1606,etc.,1
1607,formulations,1
1608,spite,1
1609,perfectly,1
1610,causal,1
1611,filters—pre-ringing,1
1612,cases—the,1
1613,faster,1
1614,wearable,1
1615,scanners,1
1616,micro-speakers,1
1617,configuration,1
1618,explanation,1
1619,transverse,1
1620,point-source,1
1621,achieved,1
1622,unpredictable,1
1623,noises,1
1624,negatively,1
1625,variants,1
1626,resilience,1
1627,whitened,1
1628,pseudo-anechoic,1
1629,none,1
1630,untreated,1
1631,arrange,1
1632,sr/pa-systems,1
1633,organized,1
1634,leaving,1
1635,transparent,1
1636,rather,1
1637,unclear,1
1638,assessors,1
1639,basically,1
1640,rigging,1
1641,huge,1
1642,weaken,1
1643,considerations,1
1644,comparative,1
1645,sr/pa,1
1646,outcome,1
1647,assessing,1
1648,temporal-envelope,1
1649,uncorrelated,1
1650,predicted,1
1651,higher-level,1
1652,comodulation,1
1653,release,1
1654,predictions,1
1655,encoding,1
1656,ranging,1
1657,classic,1
1658,preserving,1
1659,depends,1
1660,placement,1
1661,headband,1
1662,ear-pad,1
1663,contributors,1
1664,delivered,1
1665,terminals,1
1666,miniature,1
1667,acquired,1
1668,personalized,1
1669,generic,1
1670,bypassed,1
1671,preferential,1
1672,harmonicity,1
1673,randomized,1
1674,trinomial,1
1675,forced-choice,1
1676,relative-magnitude,1
1677,tetrahedral,1
1678,distant,1
1679,substantial,1
1680,pragmatic,1
1681,two-microphone,1
1682,paid,1
1683,step,1
1684,extends,1
1685,looped,1
1686,continuous-time,1
1687,greatly,1
1688,dependency,1
1689,eliminating,1
1690,unit-sample,1
1691,discrete-time,1
1692,waveforms,1
1693,actually,1
1694,scaled,1
1695,offset,1
1696,carrier,1
1697,sounding,1
1698,equivalence,1
1699,validating,1
1700,artistic,1
1701,phenomenon,1
1702,quantitatively,1
1703,utilizes,1
1704,movable,1
1705,ceiling,1
1706,remains,1
1707,unchanged,1
1708,law,1
1709,enforcement,1
1710,investigations,1
1711,united,1
1712,states,1
1713,recorders,1
1714,officers,1
1715,duty,1
1716,bystanders,1
1717,surveillance,1
1718,businesses,1
1719,residences,1
1720,environmental,1
1721,gunshots,1
1722,firearm,1
1723,gunfire,1
1724,incident,1
1725,similarities,1
1726,hamper,1
1727,examiner,1
1728,recommendations,1
1729,examiners,1
1730,interpretation,1
1731,gunshot,1
1732,pilot,1
1733,mastered,1
1734,laypersons,1
1735,80,1
1736,lay,1
1737,persons,1
1738,60,1
1739,densities,1
1740,real-life,1
1741,comparatively,1
1742,experts,1
1743,formerly,1
1744,cloud-provided,1
1745,capability,1
1746,otherwise,1
1747,commonplace,1
1748,houses,1
1749,careful,1
1750,high-pass,1
1751,cut-off,1
1752,slopes,1
1753,fourth-order,1
1754,aligned,1
1755,symmetric,1
